Legacy_Customer_ID,Age,Employment_Type,Education_Level,Annual_Income($),Credit_Score,Region,Account_Type,Customer_Feedback,CLV_Score,Complaint_Count,Contact_Preference,Subscription_Tier,Target
nan,50.0,Self-Employed,nan,42334.25,718.935980992136,Southwest,Savings,Delivery was deferred by 3 days,,1,Email,Basic,1
ID_XXXX,35.0,Unemployed,High School,114826.6,717.302977853196,Southwest,Joint,Highly recommend this service without hesitation,,0,Text,Basic,0
ID_XXXX,,nan,,21645.77,709.6452428691359,Midwest,Savings,Technical support was negligent,27.3,0,Phone,Enterprise,1
nan,28.0,Salaried,Bachelor,75738.39,700.5340138507343,Southwest,Savings,Return process was difficult,58.6,0,Phone,Enterprise,1
nan,35.0,Salaried,Master,14158.51,,West Coast,Joint,Delivery was deferred by 3 days,22.8,0,Email,Basic,0
nan,50.0,Salaried,,9211.19,639.1531781314961,Southwest,Checking,Product grade surpassed hopes,64.0,2,Email,Basic,1
nan,35.0,Freelancer,Master,62961.78,790.1902366420176,Midwest,Checking,Website user experience needs improvement,,2,Text,Basic,0
nan,50.0,Salaried,nan,95536.93,695.4138267871375,Midwest,Savings,Return process was confusing,36.2,1,Phone,Premium,1
nan,28.0,Freelancer,Master,10227.56,713.5943952441265,Southwest,Checking,Competitive pricing compared to others,15.0,0,Email,Basic,1
ID_XXXX,28.0,Self-Employed,,212356.45,713.288630803303,Southwest,Checking,Return process was difficult,11.4,4,Email,Basic,0
nan,28.0,Freelancer,High School,21750.58,774.7802168614375,Midwest,Savings,Competitive pricing compared to others,30.5,0,Email,Basic,1
nan,,Freelancer,High School,10863.45,816.659711075882,Midwest,Checking,Product grade surpassed hopes,32.3,0,Text,Premium,1
nan,42.0,Self-Employed,nan,19254.45,727.9923709794343,Northeast,Joint,Product caliber outdid anticipations,9.9,0,Phone,Premium,1
nan,50.0,Self-Employed,Bachelor,15794.24,712.1498665771542,West Coast,Joint,Return process was overly complex,,2,Phone,Basic,0
ID_XXXX,35.0,Salaried,Bachelor,8079.45,663.8271496420293,West Coast,Checking,Product grade outdid anticipations,16.8,0,Phone,Basic,1
nan,42.0,Self-Employed,Associate,135888.82,647.8205775293618,Northeast,Joint,Competitive pricing compared to others,45.4,1,App,Premium,0
nan,42.0,Self-Employed,,58162.3,631.301253517795,Northeast,Joint,Highly recommend this service,19.7,2,Phone,Basic,0
nan,,Self-Employed,,41809.13,680.2077520238266,West Coast,Checking,Delivery was late by 3 days affecting my schedule,18.7,0,Email,Basic,0
nan,50.0,nan,Associate,255711.48,,Midwest,Joint,Product excellence surpassed forecasts,,1,Email,Basic,1
nan,50.0,nan,High School,39409.18,773.9414976870056,West Coast,Savings,Loyalty program privileges are worthwhile,20.1,0,Phone,Basic,1
nan,28.0,Unemployed,High School,15528.56,741.1548121996713,Midwest,Savings,Delivery was deferred by 3 days,40.9,0,Email,Basic,1
nan,42.0,Salaried,Bachelor,27222.47,707.417974265761,West Coast,Savings,Loyalty program advantages are profitable,61.1,0,Phone,Basic,1
ID_XXXX,42.0,Freelancer,Bachelor,23211.63,775.4691990380395,Midwest,Checking,Billing concerns caused frustration,36.7,1,Email,Basic,0
ID_XXXX,,Salaried,,58703.8,666.4421961298362,West Coast,Joint,Billing problems caused frustration requiring immediate attention,39.4,2,Email,Basic,0
nan,35.0,Salaried,,29292.06,679.0009472317722,Northeast,Checking,Loyalty program privileges are worthwhile,38.6,0,Email,Basic,0
nan,35.0,Salaried,nan,61692.73,623.3103359849127,Southwest,Checking,Product standard transcended forecasts,10.2,0,Email,Premium,0
nan,42.0,Salaried,Associate,94054.52,758.7176847510106,Southwest,Joint,Loyalty program incentives are beneficial,,0,Email,Basic,0
nan,35.0,Salaried,PhD,127663.56,679.4829356845363,Southwest,Joint,Delivery was late by 3 days,27.0,0,Email,Basic,0
nan,28.0,Self-Employed,nan,105265.58,720.7847806637911,Midwest,Joint,Technical support was negligent,19.0,0,Email,Basic,0
nan,61.0,nan,High School,19563.3,770.1288200287339,Southwest,Checking,Delivery was postponed by 3 days,19.3,1,Email,Premium,0
nan,42.0,Salaried,High School,10470.71,788.542537774971,West Coast,Checking,Delivery was late by 3 days affecting my schedule,26.9,0,Text,Premium,0
nan,61.0,nan,Associate,66458.9,718.5426824254715,Southwest,Savings,Return process was convoluted,32.3,1,Email,Premium,0
nan,61.0,Salaried,Bachelor,18851.66,739.2118718135678,Midwest,Checking,Loyalty program advantages are worthwhile,41.8,1,Email,Basic,1
nan,35.0,Salaried,Associate,7544.5,674.807487697817,Midwest,Joint,Product caliber transcended forecasts,23.2,0,Phone,Basic,1
nan,42.0,Self-Employed,Associate,63653.05,804.1686671503767,Midwest,Checking,Product standard transcended forecasts,21.4,1,Text,Basic,1
nan,28.0,Freelancer,Bachelor,33634.86,711.6924719850317,West Coast,Savings,Billing concerns caused frustration,15.0,2,Email,Basic,0
ID_XXXX,,Salaried,High School,119951.83,724.014247593406,Midwest,Joint,Billing problems caused frustration requiring immediate attention,46.2,0,Email,Basic,0
nan,42.0,Salaried,nan,32058.35,699.6573463868388,West Coast,Savings,Loyalty program advantages are worthwhile,17.7,2,Phone,Premium,1
nan,35.0,Self-Employed,High School,327237.51,779.9624499206878,Midwest,Checking,Billing concerns caused frustration,49.9,1,Email,Basic,0
nan,35.0,Salaried,nan,120783.46,729.9796961541595,Northeast,Checking,Billing challenges caused frustration,19.0,2,Text,Basic,0
nan,42.0,Freelancer,High School,5051.07,758.0467288706812,Midwest,Savings,Return process was convoluted,38.1,2,Email,Basic,0
nan,35.0,Self-Employed,High School,60439.42,737.6979069989441,Southwest,Savings,Billing challenges caused frustration,7.4,1,Phone,Basic,0
nan,35.0,Salaried,High School,70291.09,708.9795308391998,Southwest,Joint,Highly recommend this service to colleagues,,0,Phone,Basic,0
nan,50.0,Unemployed,nan,101017.1,766.4734280649795,Northeast,Joint,Website navigation needs improvement,8.3,1,Email,Basic,0
nan,61.0,Salaried,High School,58543.79,737.265809728769,Midwest,Savings,Website navigation needs improvement,41.2,1,Email,Enterprise,1
nan,35.0,Freelancer,Bachelor,56148.52,671.9510469576383,Southwest,Joint,Product grade outdid anticipations,5.0,1,Email,Premium,0
nan,42.0,Freelancer,PhD,38995.34,670.539430809531,Southwest,Savings,Website layout needs improvement,9.4,1,Phone,Enterprise,0
nan,61.0,nan,Bachelor,26920.75,727.4413364515817,West Coast,Savings,Website design needs improvement,19.5,2,App,Enterprise,1
nan,28.0,Self-Employed,,248411.29,765.3728951193814,West Coast,Checking,Technical support was ignoring,38.0,1,Email,Premium,0
nan,61.0,Freelancer,nan,32481.42,801.9710274253201,Midwest,Savings,Billing concerns caused frustration,25.6,1,Email,Premium,0
nan,35.0,Salaried,PhD,5569.35,,Northeast,Joint,Excellent customer service experience,45.3,0,Phone,Basic,1
nan,50.0,Freelancer,Associate,15560.4,721.2829924549361,Midwest,Savings,Return process was difficult,26.7,1,Email,Basic,0
nan,42.0,Self-Employed,Bachelor,165482.0,744.4823831087498,West Coast,Checking,Highly recommend this service,10.6,0,Email,Premium,0
nan,42.0,Self-Employed,nan,75090.75,734.7834567497382,West Coast,Joint,Product excellence surpassed forecasts,31.7,1,App,Basic,0
nan,61.0,Unemployed,,128231.01,770.4663552516854,Midwest,Savings,Loyalty program perks are worthwhile,21.8,1,App,Premium,0
nan,28.0,Salaried,Associate,140618.8,752.7766988245751,Midwest,Checking,Website user experience needs improvement,14.4,2,Text,Premium,0
ID_XXXX,35.0,Unemployed,Master,147300.09,670.724990820983,Midwest,Joint,Product excellence surpassed forecasts,34.1,2,Email,Basic,1
nan,42.0,Unemployed,Associate,67989.16,669.2604155654634,Midwest,Checking,Billing difficulties caused frustration,39.4,0,Email,Premium,0
nan,61.0,Self-Employed,,16570.38,,Northeast,Checking,Competitive pricing compared to others,22.2,0,Phone,Basic,0
nan,35.0,Self-Employed,,13637.57,769.5252712211262,Southwest,Joint,Loyalty program privileges are profitable,17.9,0,Email,Premium,0
nan,61.0,Salaried,High School,72528.75,727.1708776476348,Midwest,Checking,Loyalty program privileges are profitable,51.7,1,Email,Enterprise,0
nan,35.0,nan,Bachelor,38804.02,641.1033465215861,Southwest,Checking,Return process was confusing,13.3,0,Phone,Basic,1
nan,28.0,Salaried,,69407.14,667.6414292341864,West Coast,Checking,Return process was overly complex,32.0,0,Phone,Basic,0
nan,50.0,Self-Employed,,58659.14,754.5757927932665,Southwest,Joint,Delivery was pushed back by 3 days,34.4,0,Phone,Premium,0
nan,28.0,Freelancer,Associate,78353.09,702.5677454541434,Midwest,Checking,Website user experience needs improvement,45.1,0,Email,Basic,0
nan,42.0,nan,Associate,2774.29,725.8978651601644,Southwest,Savings,Billing difficulties caused frustration,26.9,1,Phone,Basic,0
nan,28.0,Freelancer,nan,2837.97,773.2709019575879,Midwest,Checking,Product caliber outdid anticipations,,3,Phone,Basic,0
nan,35.0,Freelancer,PhD,108687.72,659.8895476190022,Midwest,Savings,Return process was difficult,23.9,0,Email,Premium,1
nan,50.0,Salaried,Associate,18240.09,699.2878672049023,West Coast,Checking,Loyalty program incentives are useful,31.8,0,Email,Premium,0
nan,42.0,Salaried,nan,89770.48,693.8563593313028,Midwest,Savings,Technical support was ignoring,29.4,1,Phone,Premium,0
nan,42.0,Salaried,Associate,67228.83,737.7701268263934,West Coast,Joint,Loyalty program privileges are profitable,18.9,0,Email,Enterprise,0
nan,42.0,Unemployed,Bachelor,340512.55,758.6444089135996,Northeast,Checking,Highly recommend this service,48.1,0,Email,Basic,1
ID_XXXX,35.0,Freelancer,nan,153363.18,645.9866271550609,Midwest,Savings,Loyalty program privileges are worthwhile,33.8,0,Email,Enterprise,0
nan,42.0,Freelancer,Associate,45301.57,719.7231820416865,West Coast,Joint,Excellent customer service experience,2.2,0,Text,Premium,1
nan,,Freelancer,Bachelor,81446.01,763.4664552023106,West Coast,Checking,Product caliber outdid anticipations,36.1,0,Email,Premium,1
nan,61.0,Self-Employed,High School,10604.43,627.2606774269582,Midwest,Checking,Delivery was postponed by 3 days,45.1,0,Email,Premium,1
nan,28.0,Salaried,,41513.09,716.7803779280197,Southwest,Checking,Technical support was delayed affecting my schedule,8.8,1,Email,Basic,0
nan,28.0,Salaried,Bachelor,112526.15,659.2107779608386,West Coast,Joint,Product caliber outdid anticipations,69.3,1,App,Basic,0
nan,,Salaried,nan,82844.34,687.9216548225234,Northeast,Joint,Product caliber outdid anticipations,64.5,1,App,Enterprise,1
nan,42.0,Freelancer,Associate,56317.8,594.7482705259239,Southwest,Savings,Delivery was postponed by 3 days,44.9,1,Email,Basic,1
nan,42.0,Salaried,nan,16509.3,,Southwest,Checking,Product standard transcended forecasts,10.5,1,App,Basic,1
nan,50.0,Freelancer,,138149.87,,Midwest,Savings,Delivery was deferred by 3 days,16.2,1,Phone,Basic,0
nan,35.0,Freelancer,High School,27119.93,679.6404067982043,West Coast,Savings,Technical support was unavailable,16.7,0,Phone,Premium,0
nan,42.0,Self-Employed,Associate,145984.4,736.4133522728575,Northeast,Savings,Loyalty program perks are worthwhile,15.9,0,Email,Premium,0
nan,,Salaried,Bachelor,80388.14,667.8844883656375,West Coast,Savings,Product caliber surpassed hopes,12.8,1,Email,Basic,1
nan,50.0,Salaried,Bachelor,39642.34,663.1377735559353,Northeast,Savings,Product grade beat anticipations,34.1,2,Phone,Basic,0
nan,28.0,Salaried,High School,3523.47,795.5164584906863,West Coast,Checking,Loyalty program privileges are worthwhile,29.7,0,Email,Basic,0
nan,28.0,Freelancer,nan,22483.44,810.4331514163399,Midwest,Joint,Product standard transcended forecasts,20.3,1,Text,Premium,1
nan,35.0,Salaried,Master,186903.46,,Northeast,Savings,Technical support was ignoring,64.2,1,Text,Basic,0
nan,50.0,Unemployed,Associate,144806.65,773.3677354958089,Midwest,Joint,Billing challenges caused frustration,33.1,0,Phone,Basic,1
nan,35.0,Freelancer,Bachelor,72702.29,737.8020221994043,West Coast,Savings,Highly recommend this service,32.3,0,Email,Basic,0
nan,28.0,Salaried,High School,53376.9,,Northeast,Checking,Delivery was late by 3 days,24.9,2,Email,Enterprise,0
nan,,Freelancer,Associate,88543.78,673.5934053075108,Northeast,Savings,Product caliber transcended predictions,17.0,0,Email,Basic,0
nan,28.0,Freelancer,,53365.06,797.5549899598468,West Coast,Savings,Delivery was pushed back by 3 days,16.0,2,App,Enterprise,1
nan,28.0,Freelancer,PhD,87862.9,648.6602483587911,Midwest,Savings,Product standard transcended forecasts,30.5,0,Phone,Basic,0
nan,35.0,Salaried,,31221.23,834.049966903743,Northeast,Checking,Return process was overly complex,39.7,2,Email,Basic,0
nan,35.0,Salaried,Bachelor,154974.8,691.431891204411,Northeast,Savings,Highly recommend this service,26.5,0,Phone,Basic,1
nan,42.0,Salaried,Bachelor,102882.84,799.0407453146616,Northeast,Checking,Product caliber outdid anticipations,3.6,1,Email,Basic,0
nan,,Salaried,Associate,34037.5,704.7218102678581,West Coast,Joint,Competitive pricing compared to others,27.9,1,Email,Basic,0
ID_XXXX,61.0,Freelancer,High School,150950.04,759.9951795750576,Southwest,Joint,Loyalty program privileges are profitable,6.2,1,Email,Premium,0
nan,42.0,Freelancer,Bachelor,56792.53,789.7516570060344,West Coast,Joint,Technical support was delayed affecting my schedule,,1,Text,Basic,0
nan,42.0,nan,Bachelor,16314.41,789.4976908840505,Midwest,Checking,Product grade outdid anticipations,22.2,0,Phone,Enterprise,1
nan,42.0,Salaried,,6876.35,690.7817234603515,Southwest,Savings,Loyalty program advantages are worthwhile,36.7,0,Email,Basic,0
nan,35.0,Salaried,High School,102226.06,677.1305950050437,Northeast,Joint,Billing challenges caused frustration,12.7,0,Email,Premium,0
nan,28.0,Freelancer,High School,170286.94,715.9393995124433,Northeast,Joint,Billing concerns caused frustration,,0,Email,Premium,0
nan,,Salaried,Associate,140025.41,654.9760189483011,Southwest,Savings,Loyalty program incentives are beneficial,4.6,1,Phone,Basic,1
nan,28.0,Salaried,Bachelor,90618.47,731.9632087805279,Northeast,Joint,Highly recommend this service to colleagues,20.0,2,Email,Premium,0
nan,28.0,Self-Employed,High School,12955.96,678.9601673861242,Northeast,Joint,Product grade surpassed hopes,47.6,0,Email,Basic,0
nan,42.0,Salaried,High School,8394.99,774.1354886771458,West Coast,Savings,Competitive pricing compared to others,36.1,0,Email,Basic,0
nan,42.0,Freelancer,PhD,35969.05,691.494379189093,West Coast,Checking,Return process was overly complex,32.4,0,App,Premium,0
nan,28.0,Salaried,High School,164084.61,632.887051525999,Midwest,Checking,Billing difficulties caused frustration,31.0,0,Email,Premium,0
nan,28.0,Freelancer,Associate,277376.49,790.0457388084648,Northeast,Joint,Loyalty program advantages are worthwhile,19.8,2,App,Premium,0
nan,35.0,Unemployed,nan,23479.47,729.1684001665932,Midwest,Joint,Return process was convoluted,47.7,0,Email,Basic,1
nan,50.0,Salaried,Bachelor,122050.37,721.4567445210037,Midwest,Checking,Loyalty program advantages are worthwhile,55.4,0,Text,Basic,0
nan,35.0,nan,Master,72505.76,774.7197392473105,Southwest,Joint,Highly recommend this service to colleagues,6.7,0,Phone,Basic,1
nan,42.0,Self-Employed,Associate,2747.56,763.5788251149079,Southwest,Checking,Website UI/UX needs improvement,34.5,0,Text,Premium,1
nan,42.0,nan,High School,66545.55,681.9073227994787,Northeast,Joint,Loyalty program perks are worthwhile,33.2,0,Email,Basic,0
ID_XXXX,61.0,Salaried,Bachelor,139365.15,697.510919698692,Southwest,Joint,Delivery was pushed back by 3 days,63.7,1,Email,Premium,0
ID_XXXX,35.0,Freelancer,Bachelor,27466.35,664.3522374970331,Midwest,Checking,Website user experience needs improvement,18.9,0,Email,Basic,0
nan,28.0,Self-Employed,,193506.19,646.7773972437592,West Coast,Savings,Product grade beat anticipations,8.5,1,Email,Basic,1
nan,42.0,Freelancer,Associate,22909.91,748.9296267457695,Southwest,Joint,Loyalty program perks are worthwhile,34.6,2,App,Basic,0
ID_XXXX,50.0,Freelancer,nan,6762.21,739.6092155020841,Midwest,Joint,Highly recommend this service,28.1,0,Email,Basic,0
ID_XXXX,28.0,Self-Employed,,14813.9,758.0414605761258,Southwest,Savings,Highly recommend this service,24.2,1,App,Premium,0
nan,42.0,nan,Associate,154191.93,784.0802720747971,Northeast,Joint,Technical support was delayed causing inconvenience,13.1,3,Phone,Basic,1
nan,28.0,Salaried,Associate,45907.9,758.7237397462836,Southwest,Savings,Website navigation needs improvement,36.3,2,Text,Basic,1
nan,28.0,Salaried,Master,135513.9,763.1729738152629,West Coast,Savings,Highly recommend this service,29.7,1,Email,Premium,0
ID_XXXX,42.0,Freelancer,Master,64400.21,616.1019370913931,Northeast,Checking,Technical support was delayed affecting my schedule,19.2,0,Email,Basic,1
nan,35.0,Freelancer,Master,55675.19,704.6507379037503,Southwest,Savings,Loyalty program incentives are beneficial,62.9,1,Email,Basic,0
nan,61.0,Self-Employed,Associate,139792.29,768.2288247334993,West Coast,Checking,Loyalty program incentives are advantageous,19.5,1,Phone,Basic,0
nan,50.0,Self-Employed,High School,46814.47,661.5895631897391,Midwest,Checking,Loyalty program privileges are worthwhile,58.9,1,App,Enterprise,1
nan,42.0,nan,,137670.55,724.5835691418882,Southwest,Checking,Delivery was pushed back by 3 days,47.3,1,Email,Basic,0
nan,42.0,Freelancer,Bachelor,9018.2,745.9732220306753,Southwest,Joint,Billing setbacks caused frustration,13.4,0,Phone,Basic,0
nan,42.0,Salaried,Master,85973.73,742.1426746919243,Midwest,Joint,Delivery was held up by 3 days,7.9,0,Email,Basic,0
nan,28.0,Salaried,nan,103073.87,,Midwest,Savings,Technical support was delayed causing inconvenience,17.8,0,App,Basic,1
nan,61.0,nan,Associate,194955.96,749.9456359522787,Southwest,Checking,Website layout needs improvement,38.6,1,Text,Basic,1
nan,,Freelancer,Bachelor,21591.72,729.0371947464109,West Coast,Joint,Loyalty program incentives are useful,33.0,0,Email,Basic,1
nan,28.0,nan,Bachelor,78786.2,,Midwest,Joint,Product grade beat anticipations,11.1,2,Phone,Premium,1
nan,28.0,Salaried,High School,48267.13,745.3477767701746,Midwest,Savings,Highly recommend this service,44.4,0,Phone,Basic,0
nan,28.0,Freelancer,Associate,41013.88,734.2373280276872,West Coast,Joint,Return process was convoluted,53.6,0,Phone,Enterprise,0
nan,50.0,Freelancer,Bachelor,9592.08,647.5125774572273,Southwest,Joint,Technical support was unavailable,48.2,0,Email,Basic,0
nan,50.0,Salaried,nan,12251.89,788.9867605543285,Northeast,Joint,Competitive pricing compared to others,19.5,0,Text,Basic,0
nan,61.0,Self-Employed,Associate,154184.41,746.691884987402,Southwest,Joint,Website navigation needs improvement,40.1,0,Email,Basic,0
nan,50.0,Freelancer,nan,117751.23,650.982583951127,Southwest,Joint,Technical support was delayed causing inconvenience,19.9,0,Phone,Basic,1
nan,42.0,Self-Employed,Bachelor,40954.61,,Northeast,Joint,Return process was convoluted,28.2,2,Email,Basic,0
nan,50.0,Unemployed,High School,149862.97,691.797397912691,Southwest,Savings,Product grade surpassed hopes,25.5,0,Phone,Basic,0
nan,50.0,Unemployed,High School,7158.26,691.7618280599676,Southwest,Checking,Website design needs improvement,26.9,1,App,Basic,0
nan,42.0,Unemployed,High School,83319.26,734.6525094409221,Midwest,Joint,Return process was problematic that needs resolution,30.8,0,Email,Premium,0
nan,42.0,Unemployed,,172234.48,671.1824124470869,West Coast,Checking,Delivery was held up by 3 days,4.2,1,Text,Premium,1
nan,50.0,Self-Employed,,155168.18,776.4068373560967,Southwest,Savings,Return process was problematic,38.5,2,Email,Basic,0
nan,42.0,Salaried,,39649.3,,Northeast,Savings,Product excellence surpassed forecasts,8.0,0,Email,Basic,0
nan,50.0,Unemployed,nan,116229.78,750.9658654799795,Northeast,Checking,Website design needs improvement,54.8,2,Email,Basic,1
nan,50.0,Self-Employed,Bachelor,47403.39,722.2120887696925,Midwest,Checking,Loyalty program incentives are beneficial,38.2,2,Phone,Basic,0
nan,50.0,Salaried,,155842.86,766.8723757575768,Southwest,Savings,Loyalty program perks are worthwhile,36.9,1,Email,Basic,0
nan,50.0,Self-Employed,High School,64314.83,706.2026138597995,Southwest,Joint,Loyalty program advantages are worthwhile,23.8,0,App,Basic,0
nan,42.0,Salaried,,123042.74,683.7755569308396,Southwest,Checking,Product excellence surpassed forecasts,20.1,1,Email,Basic,0
nan,50.0,Freelancer,High School,6955.57,779.505482280987,Southwest,Checking,Billing problems caused frustration requiring immediate attention,30.8,1,Phone,Basic,1
nan,42.0,Salaried,PhD,75791.22,735.8771378509505,Northeast,Joint,Product caliber transcended predictions,39.8,0,Phone,Basic,1
nan,35.0,Salaried,High School,67926.85,685.7971179709305,Northeast,Checking,Product caliber transcended predictions,28.1,0,Email,Premium,0
nan,28.0,nan,Associate,80031.65,699.1128816479211,Midwest,Joint,Billing concerns caused frustration,27.9,1,Text,Basic,1
nan,42.0,Freelancer,Bachelor,101111.69,683.1786008117366,Southwest,Savings,Loyalty program privileges are worthwhile,22.0,2,Email,Basic,0
nan,42.0,Freelancer,Bachelor,212701.09,821.1087429414303,Northeast,Checking,Return process was problematic,4.9,0,Text,Basic,0
nan,,Freelancer,Master,130925.06,720.2049218725263,Southwest,Joint,Loyalty program advantages are worthwhile,18.0,0,Email,Basic,0
nan,35.0,Unemployed,High School,21079.78,727.8885655626834,West Coast,Joint,Billing setbacks caused frustration,42.9,0,Email,Basic,0
nan,35.0,Freelancer,Associate,148588.84,756.0609523930971,West Coast,Savings,Return process was difficult,36.5,0,App,Enterprise,0
nan,35.0,Self-Employed,Master,11066.95,659.2319508696497,Northeast,Checking,Loyalty program advantages are worthwhile,35.7,0,Phone,Basic,1
nan,28.0,nan,Bachelor,82737.86,774.8273633143111,West Coast,Joint,Loyalty program incentives are advantageous,54.4,2,Phone,Enterprise,1
nan,50.0,Salaried,Associate,182195.74,689.6076934606074,West Coast,Checking,Billing problems caused frustration requiring immediate attention,6.9,1,Email,Basic,0
nan,35.0,nan,High School,9061.68,,Northeast,Joint,Product caliber transcended forecasts,74.0,1,Email,Basic,0
nan,50.0,Self-Employed,Master,161081.21,704.3670634992703,Midwest,Checking,Technical support was unavailable,56.2,0,Phone,Enterprise,0
nan,50.0,Self-Employed,,136218.05,771.8820007381593,West Coast,Checking,Highly recommend this service,26.5,0,Phone,Basic,0
nan,42.0,Salaried,Bachelor,59561.77,595.1600941440456,Southwest,Joint,Technical support was delayed causing inconvenience,11.2,0,Email,Premium,0
nan,61.0,Self-Employed,PhD,31404.72,661.2433461957015,West Coast,Joint,Product caliber surpassed hopes,26.3,1,Email,Premium,0
nan,42.0,Freelancer,Bachelor,44194.11,705.3196420501187,Midwest,Checking,Highly recommend this service without hesitation,19.4,1,Text,Basic,1
nan,35.0,nan,High School,294338.05,618.4608500937554,Midwest,Checking,Product caliber outdid anticipations,32.2,0,Text,Premium,0
nan,61.0,nan,High School,19147.76,750.0442224420702,Midwest,Savings,Return process was convoluted,20.4,0,Email,Basic,0
nan,61.0,nan,Bachelor,73657.5,735.6479062718124,Midwest,Joint,Delivery was late by 3 days affecting my schedule,15.9,1,Phone,Basic,0
ID_XXXX,28.0,Salaried,Associate,7387.38,670.4586175070061,Midwest,Checking,Highly recommend this service to colleagues,36.9,1,Email,Basic,0
nan,28.0,nan,Master,20889.92,719.202068506775,West Coast,Checking,Delivery was late by 3 days affecting my schedule,38.0,0,Text,Basic,0
nan,28.0,Self-Employed,Bachelor,122487.64,760.3238614961563,West Coast,Joint,Technical support was unavailable,15.6,0,Email,Premium,1
nan,35.0,Unemployed,nan,30633.56,614.8475241565013,West Coast,Checking,Billing setbacks caused frustration,,1,Phone,Premium,0
nan,,Salaried,Bachelor,361430.78,656.3255491882671,West Coast,Checking,Return process was overly complex,47.1,0,Phone,Basic,1
nan,42.0,Self-Employed,Associate,59056.52,703.2455850388328,Midwest,Savings,Website layout needs improvement,60.4,0,Email,Basic,0
nan,35.0,nan,High School,61776.75,721.1861813316237,Midwest,Savings,Loyalty program advantages are worthwhile,30.3,2,Phone,Basic,0
nan,61.0,nan,Associate,3144.2,,Southwest,Joint,Excellent customer service experience,17.0,0,Email,Premium,0
nan,42.0,Freelancer,PhD,266526.8,764.4647392717856,West Coast,Joint,Highly recommend this service,15.5,0,Email,Enterprise,1
nan,35.0,Freelancer,High School,16272.67,743.8605622827698,Midwest,Joint,Website user experience needs improvement,29.8,1,Email,Premium,0
nan,,Salaried,nan,65698.87,754.831742028553,Southwest,Savings,Highly recommend this service without hesitation,44.1,1,App,Basic,1
nan,61.0,Freelancer,nan,42809.61,650.5062133597818,Southwest,Savings,Technical support was delayed affecting my schedule,40.4,2,Text,Basic,0
nan,61.0,Freelancer,Bachelor,45657.19,727.241192739969,Northeast,Savings,Delivery was held up by 3 days,15.4,1,Text,Premium,1
nan,42.0,Salaried,Associate,87623.16,704.6428745381028,West Coast,Checking,Delivery was deferred by 3 days,39.3,0,Text,Premium,0
nan,50.0,Salaried,High School,92222.6,793.1035940834383,Midwest,Savings,Highly recommend this service to colleagues,26.2,0,Email,Premium,1
nan,28.0,Salaried,High School,14244.06,728.719781868895,West Coast,Savings,Product grade surpassed hopes,,4,Email,Premium,0
nan,42.0,Freelancer,High School,58847.27,686.5473032641985,Southwest,Joint,Loyalty program privileges are profitable,,0,Text,Basic,1
nan,,Salaried,,132848.53,,West Coast,Savings,Technical support was negligent,44.1,1,Email,Basic,0
nan,35.0,Self-Employed,High School,49784.88,748.1648897932324,Northeast,Savings,Product excellence surpassed forecasts,10.4,0,App,Enterprise,0
nan,50.0,Salaried,Master,15409.43,678.919916367976,Northeast,Checking,Technical support was delayed causing inconvenience,33.0,1,Phone,Premium,0
nan,42.0,Self-Employed,Associate,31937.63,702.5755148615413,Midwest,Savings,Product caliber surpassed hopes,21.8,1,Phone,Premium,1
nan,28.0,Freelancer,High School,20292.81,703.4276770195819,Midwest,Joint,Delivery was late by 3 days,14.0,1,Email,Basic,0
nan,50.0,Freelancer,Bachelor,11429.62,781.3730546139768,Midwest,Checking,Loyalty program advantages are worthwhile,21.4,1,Email,Premium,1
nan,28.0,Self-Employed,nan,40302.07,730.1620936939221,Midwest,Savings,Product caliber transcended predictions,1.5,1,Phone,Premium,0
nan,50.0,Self-Employed,Bachelor,66178.12,756.3391239280086,West Coast,Savings,Product grade beat anticipations,13.4,0,Email,Premium,0
nan,28.0,Salaried,Associate,6420.37,695.3364139434958,West Coast,Savings,Return process was convoluted,21.4,3,Email,Premium,0
ID_XXXX,,Unemployed,Master,78701.09,736.740014556972,Southwest,Checking,Technical support was delayed affecting my schedule,20.6,1,Email,Basic,1
nan,35.0,Salaried,Master,422054.13,785.1680451464829,Southwest,Checking,Technical support was delayed causing inconvenience,16.4,1,Phone,Enterprise,1
nan,35.0,Salaried,,282855.58,701.9461617374676,Midwest,Savings,Delivery was late by 3 days affecting my schedule,22.7,0,Phone,Basic,1
nan,28.0,Freelancer,High School,150204.07,725.7577401918888,West Coast,Joint,Billing challenges caused frustration,28.8,1,Email,Basic,0
ID_XXXX,,Salaried,PhD,26325.44,651.8346871881197,Midwest,Savings,Product standard transcended predictions,37.0,1,Email,Basic,1
nan,50.0,Unemployed,Associate,1926.31,681.7220955044986,Southwest,Checking,Return process was convoluted,34.4,1,Email,Enterprise,1
nan,50.0,Salaried,nan,152405.89,703.2778554001088,West Coast,Checking,Highly recommend this service,33.4,1,Email,Basic,0
nan,42.0,Freelancer,High School,4873.29,666.9580345524139,Midwest,Checking,Delivery was pushed back by 3 days,21.2,0,Email,Basic,1
nan,42.0,Salaried,nan,19567.3,786.0986838760923,Northeast,Joint,Billing setbacks caused frustration,,0,Phone,Basic,1
nan,28.0,Salaried,nan,66831.83,,Southwest,Savings,Loyalty program advantages are worthwhile,32.3,1,Phone,Basic,1
